rightx,righty,topx,topy,bottomx,bottomy,leftx,lefty
1537.297539711,-101.353218078613,-87.2733221054077,771.25602722168,87.2729110717773,-771.255111694336,-1537.29668521881,101.354415893555
1537.60953712463,-101.442771911621,-87.3433713912964,771.14372253418,87.3429584503174,-771.142791748047,-1537.60868453979,101.443969726562
1537.92163944244,-101.53239440918,-87.4134550094604,771.031387329102,87.4130430221558,-771.030464172363,-1537.92078495026,101.533592224121
1538.23384189606,-101.622077941895,-87.4835739135742,770.91902923584,87.4831600189209,-770.918128967285,-1538.23298740387,101.623252868652
1538.5461473465,-101.711807250977,-87.5537261962891,770.806671142578,87.5533151626587,-770.805770874023,-1538.54529094696,101.71297454834
1538.85855579376,-101.801605224609,-87.6239147186279,770.694290161133,87.6235065460205,-770.693405151367,-1538.8576965332,101.802742004395
1539.17106533051,-101.89143371582,-87.6941394805908,770.581901550293,87.6937313079834,-770.581001281738,-1539.17020511627,101.892578125
1539.48367500305,-101.981346130371,-87.7644004821777,770.469497680664,87.7639904022217,-770.468597412109,-1539.48281764984,101.982490539551
1539.79638671875,-102.071304321289,-87.8346977233887,770.357070922852,87.8342866897583,-770.356170654297,-1539.79553127289,102.072441101074
1540.10920238495,-102.161308288574,-87.905029296875,770.244651794434,87.9046173095703,-770.243721008301,-1540.10834693909,102.162460327148
1540.4221200943,-102.25138092041,-87.9753980636597,770.132202148438,87.9749841690063,-770.131271362305,-1540.42126655579,102.252540588379
1540.7351398468,-102.341499328613,-88.045802116394,770.019737243652,88.0453872680664,-770.01879119873,-1540.73428630829,102.34268951416
1541.04826068878,-102.431686401367,-88.1162414550781,769.907264709473,88.1158246994019,-769.906303405762,-1541.04740905762,102.432891845703
1541.36148357391,-102.521919250488,-88.1867189407349,769.794776916504,88.1862964630127,-769.793785095215,-1541.36063480377,102.523132324219
1541.67481327057,-102.612213134766,-88.2572240829468,769.682273864746,88.2568092346191,-769.681259155273,-1541.67395877838,102.613433837891
1541.988240242,-102.702590942383,-88.32776927948,769.56974029541,88.327356338501,-769.568733215332,-1541.98738574982,102.70378112793
1542.30177211761,-102.792999267578,-88.3983516693115,769.45719909668,88.3979368209839,-769.456184387207,-1542.30091667175,102.794204711914
1542.61540412903,-102.88346862793,-88.4689655303955,769.34464263916,88.4685506820679,-769.343612670898,-1542.61454963684,102.884689331055
1542.92914104462,-102.974014282227,-88.5396156311035,769.232055664062,88.5392036437988,-769.231048583984,-1542.92828273773,102.975212097168
1543.24298095703,-103.064605712891,-88.6103019714355,769.119468688965,88.6098918914795,-769.118469238281,-1543.24211978912,103.065811157227
1543.55692100525,-103.155258178711,-88.6810255050659,769.006851196289,88.6806135177612,-769.005859375,-1543.55605983734,103.156448364258
1543.87096500397,-103.245948791504,-88.7517852783203,768.894233703613,88.751371383667,-768.893218994141,-1543.87010097504,103.247161865234
1544.18510913849,-103.336715698242,-88.8225803375244,768.781600952148,88.8221635818481,-768.780578613281,-1544.18424797058,103.337913513184
1544.49935913086,-103.427543640137,-88.8934059143066,768.668952941895,88.8929977416992,-768.667930603027,-1544.49849033356,103.428718566895
1544.81370925903,-103.518417358398,-88.9642705917358,768.556274414062,88.9638624191284,-768.55525970459,-1544.81283760071,103.519599914551
1545.12816333771,-103.609352111816,-89.0351667404175,768.443588256836,89.0347633361816,-768.442573547363,-1545.12728595734,103.610542297363
1545.44271659851,-103.700332641602,-89.1061038970947,768.330902099609,89.1056985855103,-768.329849243164,-1545.44183921814,103.701553344727
1545.75737285614,-103.791381835938,-89.177077293396,768.218185424805,89.1766681671143,-768.217147827148,-1545.75649547577,103.792594909668
1546.07213020325,-103.882514953613,-89.2480850219727,768.105445861816,89.2476758956909,-768.104438781738,-1546.0712518692,103.883697509766
1546.38699150085,-103.973686218262,-89.319128036499,767.992698669434,89.3187189102173,-767.991706848145,-1546.38611030579,103.974853515625
1546.70195579529,-104.064903259277,-89.3902063369751,767.879936218262,89.3897972106934,-767.878944396973,-1546.70107269287,104.06608581543
1547.01702308655,-104.156181335449,-89.4613208770752,767.767150878906,89.4609127044678,-767.766166687012,-1547.01613712311,104.157363891602
1547.33219051361,-104.247528076172,-89.5324716567993,767.654350280762,89.5320615768433,-767.653373718262,-1547.33130550385,104.248695373535
1547.64745903015,-104.338920593262,-89.6036596298218,767.541557312012,89.6032447814941,-767.540550231934,-1547.64657688141,104.34009552002
1547.96283245087,-104.430358886719,-89.6748790740967,767.428749084473,89.674467086792,-767.427711486816,-1547.96194839478,104.431564331055
1548.27830886841,-104.52188873291,-89.7461357116699,767.315910339355,89.7457246780396,-767.314872741699,-1548.27742290497,104.523056030273
1548.5938873291,-104.613464355469,-89.8174285888672,767.203063964844,89.8170166015625,-767.202018737793,-1548.59299850464,104.614631652832
1548.90956878662,-104.705070495605,-89.8887577056885,767.090217590332,89.8883438110352,-767.089126586914,-1548.90867996216,104.706268310547
1549.22535228729,-104.796760559082,-89.9601211547852,766.977333068848,89.9597072601318,-766.97624206543,-1549.22446060181,104.797943115234
1549.54123783112,-104.888488769531,-90.0315217971802,766.864456176758,90.0311079025269,-766.863334655762,-1549.54034614563,104.889709472656
1549.85722637177,-104.980285644531,-90.1029558181763,766.751541137695,90.1025428771973,-766.750427246094,-1549.85633468628,104.981498718262
1550.17331600189,-105.072135925293,-90.174427986145,766.638610839844,90.174015045166,-766.637489318848,-1550.17242336273,105.073356628418
1550.4895067215,-105.1640625,-90.2459363937378,766.52564239502,90.2455196380615,-766.524551391602,-1550.48861789703,105.165267944336
1550.8058013916,-105.256034851074,-90.3174810409546,766.412666320801,90.3170595169067,-766.411582946777,-1550.80491542816,105.25724029541
1551.12220001221,-105.34806060791,-90.3890581130981,766.299705505371,90.3886384963989,-766.298606872559,-1551.12131404877,105.349296569824
1551.43870258331,-105.440155029297,-90.4606733322144,766.186721801758,90.4602508544922,-766.185615539551,-1551.43781471252,105.441383361816
1551.75530529022,-105.53231048584,-90.5323238372803,766.073722839355,90.5319023132324,-766.072608947754,-1551.75441741943,105.533531188965
1552.07201004028,-105.624526977539,-90.6040096282959,765.96070098877,90.603588104248,-765.959602355957,-1552.07112407684,105.625717163086
1552.38881969452,-105.716789245605,-90.6757307052612,765.847679138184,90.6753101348877,-765.846557617188,-1552.3879327774,105.717994689941
1552.70573425293,-105.809104919434,-90.747486114502,765.73462677002,90.7470684051514,-765.733497619629,-1552.70484256744,105.810333251953
1553.02274799347,-105.901489257812,-90.819278717041,765.621566772461,90.8188610076904,-765.620429992676,-1553.02185916901,105.902717590332
1553.33986473083,-105.993934631348,-90.8911066055298,765.508491516113,90.8906879425049,-765.507354736328,-1553.33897686005,105.995162963867
1553.65708446503,-106.086448669434,-90.9629697799683,765.395378112793,90.962553024292,-765.394264221191,-1553.65619468689,106.087646484375
1553.9744052887,-106.179000854492,-91.0348701477051,765.282272338867,91.0344524383545,-765.281150817871,-1553.97351646423,106.180191040039
1554.29182910919,-106.271621704102,-91.1068058013916,765.169143676758,91.1063890457153,-765.168060302734,-1554.2909412384,106.272796630859
1554.60935306549,-106.364295959473,-91.1787776947021,765.056015014648,91.1783590316772,-765.054916381836,-1554.60846996307,106.365478515625
1554.92698478699,-106.457023620605,-91.2507858276367,764.942863464355,91.2503662109375,-764.941772460938,-1554.92609977722,106.458221435547
1555.24471855164,-106.549812316895,-91.3228273391724,764.829696655273,91.3224105834961,-764.828598022461,-1555.2438325882,106.55101776123
1555.56255435944,-106.642669677734,-91.3949060440063,764.716506958008,91.3944902420044,-764.715423583984,-1555.56166744232,106.643867492676
1555.88049411774,-106.73558807373,-91.4670209884644,764.603317260742,91.4666032791138,-764.602226257324,-1555.87960529327,106.736785888672
1556.19853591919,-106.828567504883,-91.5391702651978,764.490097045898,91.5387563705444,-764.48900604248,-1556.19764518738,106.829734802246
1556.51668071747,-106.921592712402,-91.6113567352295,764.376861572266,91.6109418869019,-764.375770568848,-1556.51578807831,106.92276763916
1556.8349275589,-107.014686584473,-91.6835794448853,764.263618469238,91.683162689209,-764.262535095215,-1556.83403587341,107.015838623047
1557.15327835083,-107.10782623291,-91.7558364868164,764.150360107422,91.7554225921631,-764.149261474609,-1557.15238380432,107.108985900879
1557.47172832489,-107.201042175293,-91.8281316757202,764.037086486816,91.8277139663696,-764.035987854004,-1557.47083854675,107.202194213867
1557.79028320312,-107.294319152832,-91.9004611968994,763.923789978027,91.9000425338745,-763.922706604004,-1557.78939342499,107.295455932617
1558.10894107819,-107.387634277344,-91.972825050354,763.810493469238,91.9724082946777,-763.809410095215,-1558.10805225372,107.388786315918
1558.4277009964,-107.481025695801,-92.0452260971069,763.69718170166,92.0448083877563,-763.696113586426,-1558.42681312561,107.482162475586
1558.74656581879,-107.57447052002,-92.1176643371582,763.583847045898,92.1172456741333,-763.582778930664,-1558.74567699432,107.575607299805
1559.06553173065,-107.667953491211,-92.1901378631592,763.470504760742,92.1897172927856,-763.469421386719,-1559.06464385986,107.669105529785
1559.38460159302,-107.761505126953,-92.2626466751099,763.357131958008,92.2622241973877,-763.356063842773,-1559.38371276855,107.762657165527
1559.70377445221,-107.855125427246,-92.3351917266846,763.243743896484,92.3347692489624,-763.242691040039,-1559.70288467407,107.856269836426
1560.02304935455,-107.948806762695,-92.4077739715576,763.130332946777,92.4073495864868,-763.129302978516,-1560.02215957642,107.949928283691
1560.34242916107,-108.042549133301,-92.4803915023804,763.016906738281,92.4799661636353,-763.015907287598,-1560.34153652191,108.043655395508
1560.66191005707,-108.136352539062,-92.5530443191528,762.903472900391,92.5526170730591,-762.902519226074,-1560.66101837158,108.137428283691
1560.98149585724,-108.230194091797,-92.6257314682007,762.790054321289,92.6253080368042,-762.789093017578,-1560.9806022644,108.231285095215
1561.30118465424,-108.324081420898,-92.6984558105469,762.676612854004,92.6980333328247,-762.675643920898,-1561.30028820038,108.325210571289
1561.62097549438,-108.418029785156,-92.7712144851685,762.563163757324,92.7707939147949,-762.562171936035,-1561.62007808685,108.41919708252
1561.94086742401,-108.51203918457,-92.8440103530884,762.44970703125,92.8435907363892,-762.448669433594,-1561.9399728775,108.513244628906
1562.26086425781,-108.60612487793,-92.916841506958,762.336212158203,92.9164228439331,-762.335182189941,-1562.25996780396,108.607330322266
1562.58096504211,-108.700286865234,-92.989709854126,762.222702026367,92.9892902374268,-762.221664428711,-1562.58007049561,108.701477050781
1562.90116691589,-108.794486999512,-93.0626163482666,762.109184265137,93.0621948242188,-762.108139038086,-1562.90027046204,108.795684814453
1563.22147369385,-108.88875579834,-93.1355590820312,761.995635986328,93.1351356506348,-761.994613647461,-1563.22057342529,108.889923095703
1563.54187965393,-108.983062744141,-93.2085361480713,761.882095336914,93.2081089019775,-761.881034851074,-1563.54098510742,108.984252929688
1563.86238861084,-109.077438354492,-93.281551361084,761.768547058105,93.2811164855957,-761.767448425293,-1563.86149597168,109.078643798828
1564.18300247192,-109.171882629395,-93.3546028137207,761.65495300293,93.3541622161865,-761.653877258301,-1564.18211174011,109.173072814941
1564.50371551514,-109.266387939453,-93.4276924133301,761.541358947754,93.4272403717041,-761.540283203125,-1564.50282859802,109.267555236816
1564.82453727722,-109.36092376709,-93.5008106231689,761.427757263184,93.5003604888916,-761.42667388916,-1564.82365036011,109.362121582031
1565.14546203613,-109.455535888672,-93.5739669799805,761.314125061035,93.5735206604004,-761.313049316406,-1565.14457511902,109.456726074219
1565.46649169922,-109.55020904541,-93.647159576416,761.200485229492,93.6467113494873,-761.199401855469,-1565.46560096741,109.551391601562
1565.78762245178,-109.644943237305,-93.7203884124756,761.086837768555,93.7199382781982,-761.085739135742,-1565.78673171997,109.646133422852
1566.10885620117,-109.73974609375,-93.7936515808105,760.973159790039,93.7932033538818,-760.972076416016,-1566.10796928406,109.740928649902
1566.43019104004,-109.834594726562,-93.8669509887695,760.859481811523,93.8665008544922,-760.8583984375,-1566.42930603027,109.835777282715
1566.75163459778,-109.929489135742,-93.9402866363525,760.745788574219,93.9398365020752,-760.744689941406,-1566.75074386597,109.930709838867
1567.07317733765,-110.024467468262,-94.0136604309082,760.63208770752,94.0132064819336,-760.630981445312,-1567.07228851318,110.025680541992
1567.39482498169,-110.119506835938,-94.0870685577393,760.518363952637,94.086612701416,-760.51725769043,-1567.39393615723,110.120712280273
1567.71657371521,-110.214622497559,-94.1605129241943,760.404609680176,94.1600551605225,-760.403541564941,-1567.7156867981,110.215782165527
1568.03842926025,-110.309776306152,-94.2339935302734,760.290855407715,94.2335395812988,-760.28978729248,-1568.03753852844,110.310920715332
1568.36038780212,-110.404975891113,-94.3075122833252,760.177093505859,94.3070545196533,-760.17601776123,-1568.35949325562,110.406127929688
1568.68244934082,-110.50025177002,-94.3810634613037,760.063285827637,94.3806076049805,-760.06224822998,-1568.68154907227,110.501388549805
1569.00461196899,-110.595581054688,-94.4546508789062,759.949493408203,94.4541969299316,-759.948432922363,-1569.00371170044,110.596733093262
1569.3268737793,-110.690956115723,-94.5282764434814,759.835678100586,94.5278224945068,-759.834609985352,-1569.32597541809,110.692138671875
1569.64924812317,-110.786399841309,-94.6019306182861,759.72184753418,94.6014842987061,-759.72078704834,-1569.64834213257,110.78759765625
1569.97172164917,-110.881912231445,-94.6756248474121,759.608009338379,94.6751823425293,-759.606948852539,-1569.97081565857,110.883110046387
1570.294298172,-110.977478027344,-94.7493553161621,759.494155883789,94.7489147186279,-759.493095397949,-1570.2933921814,110.97868347168
1570.61698150635,-111.073104858398,-94.8231220245361,759.380294799805,94.8226852416992,-759.379211425781,-1570.6160697937,111.074325561523
1570.93976020813,-111.168800354004,-94.8969287872314,759.266410827637,94.896484375,-759.265327453613,-1570.93885612488,111.17000579834
1571.26264762878,-111.264556884766,-94.9707698822021,759.152503967285,94.9703273773193,-759.151435852051,-1571.26173973083,111.265731811523
1571.58563613892,-111.360359191895,-95.0446453094482,759.038589477539,95.0442047119141,-759.037521362305,-1571.58473014832,111.361526489258
1571.90872955322,-111.456207275391,-95.1185550689697,758.924667358398,95.1181201934814,-758.92359161377,-1571.90781974792,111.457382202148
1572.23192405701,-111.552131652832,-95.1925067901611,758.810737609863,95.1920680999756,-758.809646606445,-1572.23101806641,111.55330657959
1572.55522537231,-111.64811706543,-95.2664890289307,758.696769714355,95.2660522460938,-758.695693969727,-1572.55431556702,111.649299621582
1572.8786315918,-111.744148254395,-95.3405132293701,758.582809448242,95.3400745391846,-758.581726074219,-1572.87771606445,111.745338439941
1573.20214271545,-111.840263366699,-95.4145679473877,758.468826293945,95.4141292572021,-758.467735290527,-1573.20122146606,111.841438293457
1573.52575111389,-111.936408996582,-95.4886608123779,758.354843139648,95.4882221221924,-758.353729248047,-1573.52483177185,111.937606811523
1573.84946632385,-112.03263092041,-95.5627899169922,758.240844726562,95.5623550415039,-758.239692687988,-1573.84853935242,112.033843994141
1574.17328453064,-112.128921508789,-95.6369552612305,758.126808166504,95.6365184783936,-758.125679016113,-1574.17235565186,112.130126953125
1574.4972038269,-112.22526550293,-95.71116065979,758.012756347656,95.7107200622559,-758.01163482666,-1574.49627685547,112.22647857666
1574.82122612,-112.321670532227,-95.7853984832764,757.898696899414,95.7849597930908,-757.897583007812,-1574.82030487061,112.322875976562
1575.14535140991,-112.418121337891,-95.8596744537354,757.784629821777,95.8592338562012,-757.783515930176,-1575.14443206787,112.41934967041
1575.46958732605,-112.5146484375,-95.9339847564697,757.670555114746,95.9335460662842,-757.669425964355,-1575.46865844727,112.51587677002
1575.79392242432,-112.611221313477,-96.0083351135254,757.556449890137,96.0078887939453,-757.555328369141,-1575.79299354553,112.612464904785
1576.11836433411,-112.707870483398,-96.0827159881592,757.442329406738,96.0822715759277,-757.441230773926,-1576.11743354797,112.709091186523
1576.44290733337,-112.804573059082,-96.1571350097656,757.32820892334,96.1566925048828,-757.327095031738,-1576.44197463989,112.805801391602
1576.76755142212,-112.901329040527,-96.2315864562988,757.214073181152,96.2311477661133,-757.212951660156,-1576.76662063599,112.90259552002
1577.09230041504,-112.998161315918,-96.3060817718506,757.099891662598,96.3056373596191,-757.098808288574,-1577.0913734436,112.999412536621
1577.41715431213,-113.095039367676,-96.3806095123291,756.985710144043,96.3801651000977,-756.984642028809,-1577.41622543335,113.096298217773
1577.74211120605,-113.191986083984,-96.4551734924316,756.871513366699,96.4547290802002,-756.870475769043,-1577.74118423462,113.193222045898
1578.06717300415,-113.288993835449,-96.5297756195068,756.757301330566,96.5293312072754,-756.756278991699,-1578.06624412537,113.290229797363
1578.39233779907,-113.386085510254,-96.6044120788574,756.643089294434,96.6039695739746,-756.642066955566,-1578.39140701294,113.387283325195
1578.71760368347,-113.483207702637,-96.6790828704834,756.528861999512,96.6786422729492,-756.527839660645,-1578.71667480469,113.484413146973
1579.04297065735,-113.58039855957,-96.7537937164307,756.41463470459,96.7533473968506,-756.413612365723,-1579.04204940796,113.581596374512
1579.36844444275,-113.677642822266,-96.8285388946533,756.30037689209,96.8280906677246,-756.299369812012,-1579.36752510071,113.678840637207
1579.69402122498,-113.774948120117,-96.9033260345459,756.18611907959,96.902868270874,-756.185096740723,-1579.69310379028,113.776145935059
1580.01970481873,-113.872299194336,-96.9781436920166,756.071838378906,96.9776878356934,-756.070823669434,-1580.01878356934,113.873512268066
1580.3454914093,-113.9697265625,-97.0529956817627,755.957550048828,97.0525455474854,-755.956520080566,-1580.34456634521,113.970947265625
1580.6713809967,-114.06721496582,-97.1278877258301,755.843223571777,97.1274356842041,-755.842208862305,-1580.67045593262,114.068435668945
1580.99737358093,-114.164764404297,-97.2028160095215,755.728897094727,97.2023601531982,-755.727882385254,-1580.99644851685,114.165985107422
1581.32347297668,-114.262367248535,-97.2777786254883,755.614562988281,97.277322769165,-755.613548278809,-1581.3225440979,114.263595581055
1581.64967346191,-114.360038757324,-97.3527793884277,755.500205993652,97.3523216247559,-755.499206542969,-1581.64874649048,114.361251831055
1581.97597885132,-114.457786560059,-97.4278125762939,755.385841369629,97.4273567199707,-755.384834289551,-1581.97504997253,114.458969116211
1582.30239105225,-114.555564880371,-97.5028839111328,755.271461486816,97.5024299621582,-755.270462036133,-1582.30145835876,114.556755065918
1582.6289024353,-114.653411865234,-97.5779914855957,755.157073974609,97.5775375366211,-755.156066894531,-1582.62797355652,114.654602050781
1582.95551300049,-114.751319885254,-97.6531352996826,755.042663574219,97.652681350708,-755.041664123535,-1582.9545879364,114.75252532959
1583.28223419189,-114.849281311035,-97.7283191680908,754.928245544434,97.7278652191162,-754.927238464355,-1583.28130912781,114.850509643555
1583.60905838013,-114.947303771973,-97.803539276123,754.813819885254,97.8030815124512,-754.812797546387,-1583.60813522339,114.948547363281
1583.93598747253,-115.045402526855,-97.878791809082,754.699371337891,97.8783340454102,-754.698341369629,-1583.9350605011,115.046646118164
1584.26302337646,-115.143562316895,-97.9540824890137,754.584899902344,97.9536266326904,-754.583877563477,-1584.26209068298,115.144790649414
1584.59015846252,-115.24178314209,-98.0294094085693,754.470420837402,98.0289497375488,-754.46940612793,-1584.58922576904,115.24299621582
1584.91739845276,-115.340049743652,-98.1047687530518,754.355934143066,98.1043109893799,-754.354919433594,-1584.91646003723,115.341278076172
1585.24474334717,-115.438377380371,-98.1801681518555,754.24144744873,98.1797103881836,-754.24040222168,-1585.24380493164,115.439628601074
1585.57219314575,-115.536781311035,-98.2556056976318,754.126930236816,98.2551460266113,-754.125885009766,-1585.57125282288,115.538024902344
1585.89974784851,-115.635223388672,-98.3310737609863,754.012397766113,98.3306217193604,-754.011329650879,-1585.89879608154,115.636489868164
1586.22739982605,-115.733741760254,-98.4065837860107,753.897857666016,98.4061260223389,-753.896774291992,-1586.22645187378,115.735000610352
1586.55515670776,-115.832321166992,-98.4821300506592,753.783279418945,98.4816703796387,-753.7822265625,-1586.55420875549,115.833564758301
1586.883020401,-115.930961608887,-98.5577125549316,753.66870880127,98.5572528839111,-753.66764831543,-1586.88207244873,115.932205200195
1587.21098709106,-116.029670715332,-98.6333312988281,753.55411529541,98.6328678131104,-753.553070068359,-1587.21003913879,116.030891418457
1587.53906059265,-116.12841796875,-98.7089862823486,753.439521789551,98.708517074585,-753.438468933105,-1587.53810691833,116.129661560059
1587.86723709106,-116.227241516113,-98.7846698760986,753.324913024902,98.7842102050781,-753.323852539062,-1587.86627960205,116.228492736816
1588.195520401,-116.326126098633,-98.8603935241699,753.21028137207,98.859935760498,-753.209228515625,-1588.19455718994,116.327369689941
1588.52390480042,-116.425064086914,-98.9361515045166,753.095642089844,98.935697555542,-753.094589233398,-1588.52293968201,116.426315307617
1588.852394104,-116.524078369141,-99.0119457244873,752.980987548828,99.0115013122559,-752.979927062988,-1588.85142326355,116.525314331055
1589.18098831177,-116.623153686523,-99.0877780914307,752.866317749023,99.0873374938965,-752.865257263184,-1589.18001556396,116.624374389648
1589.50968742371,-116.722274780273,-99.163646697998,752.751640319824,99.1632137298584,-752.750579833984,-1589.50870704651,116.723510742188
1589.83848762512,-116.821449279785,-99.2395496368408,752.63697052002,99.2391223907471,-752.635887145996,-1589.83750915527,116.822708129883
1590.16739082336,-116.920692443848,-99.3154964447021,752.522262573242,99.3150653839111,-752.521171569824,-1590.16641426086,116.92195892334
1590.49640083313,-117.020011901855,-99.3914775848389,752.407539367676,99.3910503387451,-752.406455993652,-1590.49541854858,117.021270751953
1590.82551002502,-117.119361877441,-99.4674987792969,752.292831420898,99.4670658111572,-752.291709899902,-1590.82453346252,117.120666503906
1591.15472602844,-117.218803405762,-99.543550491333,752.178077697754,99.5431213378906,-752.176963806152,-1591.15374946594,117.220077514648
1591.48405075073,-117.318313598633,-99.6196403503418,752.063301086426,99.6192111968994,-752.062217712402,-1591.48307037354,117.319557189941
1591.81347465515,-117.417877197266,-99.6957626342773,751.948516845703,99.6953411102295,-751.947463989258,-1591.81249237061,117.41911315918
1592.14300727844,-117.517501831055,-99.7719268798828,751.833717346191,99.7715034484863,-751.83268737793,-1592.1420211792,117.518714904785
1592.47264289856,-117.617164611816,-99.8481254577637,751.718925476074,99.8477039337158,-751.717880249023,-1592.47165489197,117.618392944336
1592.80237960815,-117.716903686523,-99.9243659973145,751.604103088379,99.9239387512207,-751.603057861328,-1592.80139350891,117.718139648438
1593.13222122192,-117.816703796387,-100.000638961792,751.489280700684,100.000205993652,-751.488235473633,-1593.13123703003,117.817924499512
1593.46217155457,-117.916564941406,-100.076944351196,751.374435424805,100.076515197754,-751.373397827148,-1593.46117591858,117.917778015137
1593.79222297668,-118.016502380371,-100.153289794922,751.259590148926,100.152858734131,-751.258544921875,-1593.7912273407,118.017700195312
1594.12237358093,-118.116485595703,-100.229671478271,751.144714355469,100.229238510132,-751.143684387207,-1594.12138366699,118.11767578125
1594.45262527466,-118.216552734375,-100.30609703064,751.029830932617,100.305654525757,-751.02880859375,-1594.45164871216,118.217720031738
1594.7829875946,-118.316673278809,-100.382551193237,750.914932250977,100.382110595703,-750.913909912109,-1594.7820110321,118.317817687988
1595.11345481873,-118.416847229004,-100.459041595459,750.800025939941,100.458604812622,-750.799011230469,-1595.11248016357,118.417984008789
1595.44402503967,-118.517074584961,-100.535570144653,750.685119628906,100.535131454468,-750.684097290039,-1595.44305229187,118.518226623535
1595.77470397949,-118.617370605469,-100.612134933472,750.570175170898,100.611696243286,-750.56916809082,-1595.77372741699,118.618522644043
1596.10548210144,-118.717720031738,-100.688737869263,750.455238342285,100.688297271729,-750.454216003418,-1596.10450935364,118.718887329102
1596.43636894226,-118.818138122559,-100.765377044678,750.340278625488,100.764934539795,-750.339241027832,-1596.43539237976,118.819305419922
1596.76736068726,-118.918609619141,-100.842046737671,750.225303649902,100.841609954834,-750.224258422852,-1596.76637649536,118.919784545898
1597.09845161438,-119.019149780273,-100.918756484985,750.110313415527,100.918319702148,-750.109283447266,-1597.09746932983,119.020324707031
1597.42965126038,-119.119728088379,-100.99550819397,749.995315551758,100.995065689087,-749.994262695312,-1597.42866706848,119.120948791504
1597.7609539032,-119.220397949219,-101.072292327881,749.880279541016,101.071847915649,-749.879257202148,-1597.7599697113,119.221603393555
1598.09235572815,-119.321113586426,-101.149118423462,749.765243530273,101.148668289185,-749.764205932617,-1598.091381073,119.322334289551
1598.42386627197,-119.421890258789,-101.225975036621,749.650199890137,101.225524902344,-749.649154663086,-1598.42289161682,119.423118591309
1598.75547790527,-119.522743225098,-101.30287361145,749.535148620605,101.302417755127,-749.53409576416,-1598.75451087952,119.523963928223
1599.08719444275,-119.623657226562,-101.379804611206,749.420074462891,101.379344940186,-749.419013977051,-1599.08623504639,119.624877929688
1599.41901779175,-119.724624633789,-101.456773757935,749.304985046387,101.456314086914,-749.30394744873,-1599.41806030273,119.72583770752
1599.75094413757,-119.825660705566,-101.533779144287,749.189888000488,101.533315658569,-749.188850402832,-1599.74999237061,119.826881408691
1600.08297920227,-119.926742553711,-101.610820770264,749.074783325195,101.610357284546,-749.073722839355,-1600.08202362061,119.92797088623
1600.41511535645,-120.027900695801,-101.687894821167,748.959655761719,101.687433242798,-748.958595275879,-1600.41416549683,120.02912902832
1600.74736213684,-120.129127502441,-101.765001296997,748.844528198242,101.764549255371,-748.843460083008,-1600.74640274048,120.130348205566
1601.07971000671,-120.230400085449,-101.842151641846,748.729377746582,101.841701507568,-748.728317260742,-1601.078748703,120.23161315918
1601.41216850281,-120.331741333008,-101.91933631897,748.614227294922,101.918895721436,-748.613159179688,-1601.4111995697,120.332962036133
1601.74472618103,-120.433135986328,-101.996557235718,748.499069213867,101.996122360229,-748.497978210449,-1601.74375343323,120.434371948242
1602.07739067078,-120.534606933594,-102.073816299438,748.383895874023,102.07338142395,-748.382789611816,-1602.07641410828,120.535850524902
1602.41015625,-120.636138916016,-102.151113510132,748.268692016602,102.150680541992,-748.267585754395,-1602.40917778015,120.637397766113
1602.7430267334,-120.737747192383,-102.228446960449,748.153472900391,102.22801399231,-748.152374267578,-1602.7420501709,120.738967895508
1603.07600402832,-120.839385986328,-102.305814743042,748.038261413574,102.3053855896,-748.037139892578,-1603.07502174377,120.840621948242
1603.40908432007,-120.94108581543,-102.383218765259,747.923034667969,102.382795333862,-747.921890258789,-1603.40810203552,120.942352294922
1603.74226570129,-121.042861938477,-102.460664749146,747.807777404785,102.4602394104,-747.806632995605,-1603.74128723145,121.04411315918
1604.07555389404,-121.144706726074,-102.538143157959,747.692504882812,102.53772354126,-747.691368103027,-1604.07456970215,121.145950317383
1604.40894889832,-121.246597290039,-102.615661621094,747.577224731445,102.615240097046,-747.57608795166,-1604.40796852112,121.247863769531
1604.74244117737,-121.348556518555,-102.693218231201,747.461936950684,102.692790985107,-747.460807800293,-1604.74146652222,121.349830627441
1605.07604408264,-121.450607299805,-102.770809173584,747.346618652344,102.770380020142,-747.345527648926,-1605.07506942749,121.451843261719
1605.40975379944,-121.552703857422,-102.848430633545,747.231307983398,102.848009109497,-747.230209350586,-1605.40877723694,121.553932189941
1605.74356651306,-121.654853820801,-102.926092147827,747.11597442627,102.925674438477,-747.114875793457,-1605.74258804321,121.656074523926
1606.07748413086,-121.757057189941,-103.003795623779,747.000640869141,103.003372192383,-746.999534606934,-1606.07651138306,121.758285522461
1606.41151046753,-121.859329223633,-103.081535339355,746.885269165039,103.081113815308,-746.884178161621,-1606.41052818298,121.860549926758
1606.74563980103,-121.96166229248,-103.159307479858,746.769912719727,103.158885955811,-746.76879119873,-1606.74465751648,121.962905883789
1607.07987213135,-122.064056396484,-103.237115859985,746.65453338623,103.236698150635,-746.65340423584,-1607.07888793945,122.065315246582
1607.41421127319,-122.166526794434,-103.314962387085,746.539138793945,103.314546585083,-746.53800201416,-1607.4132270813,122.167778015137
1607.74865341187,-122.269065856934,-103.392845153809,746.423706054688,103.392433166504,-746.42259979248,-1607.74766731262,122.270286560059
1608.08319854736,-122.371650695801,-103.470764160156,746.308280944824,103.470355987549,-746.307167053223,-1608.08221244812,122.372894287109
