hx0,hy0,hx1,hy1
-1313500.920776,-301313.954910,153463.362732,34753.459702
-1341127.317444,-285264.210930,156694.426514,32893.117836
-1369571.156616,-267735.606796,160021.609314,30860.791252
-1398845.870178,-248581.567192,163446.565796,28639.410286
-1428959.730103,-227638.381439,166970.357666,26209.907730
-1459914.067627,-204723.029442,170593.253113,23550.964828
-1491700.998718,-179630.762466,174314.466064,20638.728485
-1524300.538086,-152132.437973,178131.819641,17446.498825
-1557676.917175,-121971.623360,182041.322815,13944.389862
-1591773.918945,-88861.513313,186036.630310,10098.966972
-1626508.958130,-52481.748901,190108.363770,5872.871902
-1661765.611633,-12475.292290,194243.241150,1224.452179
-1697384.212891,31554.386589,198422.992249,-3892.575699
-1733150.081238,80045.406853,202622.999023,-9529.384064
-1768778.907898,133478.239639,206810.597961,-15742.140511
-1803898.788452,192374.215813,210942.998047,-22591.859726
-1838028.489441,257290.440292,214964.756653,-30143.845757
-1870551.706543,328809.228477,218804.781067,-38466.508469
-1900687.560852,407519.489609,222372.884644,-47629.258041
-1927458.410706,493986.702560,225556.009033,-57699.087173
-1949657.542236,588707.382561,228214.406555,-68735.364830
-1965821.580261,692043.530594,230178.317505,-80782.311935
-1974215.757385,804133.058327,231246.082520,-93858.674835
-1972844.319336,924774.489883,231185.092041,-107944.369049
-1959502.591614,1053289.577896,229737.485229,-122964.462639
-1931889.704102,1188376.957886,226632.836609,-138771.947411
-1887798.226257,1327983.680077,221609.784790,-155132.334419
-1825384.721741,1469236.740135,214447.227478,-171714.913834
-1743500.335083,1608486.575165,205002.867615,-188096.758118
-1642025.666931,1741507.927216,193252.849731,-203784.949059
-1522122.062561,1863870.846046,179322.347229,-218258.893120
-1386303.531189,1971437.622818,163495.759094,-231028.029587
-1238267.974182,2060881.184807,146198.876709,-241693.059097
-1082499.900818,2130091.341560,127953.787415,-249995.031761
-923737.156494,2178361.763359,109316.844360,-255839.296280
-766438.199646,2206324.475029,90815.597656,-259289.737442
-614371.939514,2215681.099419,72899.330444,-260538.515884
-470393.372070,2208830.143929,55911.171509,-259862.751602
-336401.476501,2188492.038292,40081.827942,-257580.225334
-213431.204285,2157401.878319,25539.522095,-254012.623001
-101817.807739,2118098.704544,12328.898560,-249460.012772
-1380.957153,2072808.079453,432.614624,-244186.373192
88405.452393,2023397.875381,-10208.556213,-238413.898201
168274.197754,1971383.025696,-19679.126099,-232323.234077
239060.192200,1917958.080116,-28076.358398,-226057.128517
301627.372925,1864042.111526,-35501.454529,-219725.633499
356821.025879,1810326.109428,-42053.773743,-213411.662430
405439.146851,1757317.353882,-47827.335938,-207176.227974
448217.230225,1705378.220551,-52908.940613,-201063.039879
485822.054932,1654758.670845,-57377.371643,-195102.366226
518851.189697,1605622.662292,-61303.300171,-189314.178413
547835.910095,1558069.172501,-64749.599854,-183710.657379
573245.980225,1512148.679413,-67771.893738,-178298.162254
595495.272400,1467875.933243,-70419.205444,-173078.756035
614947.598755,1425239.762421,-72734.646729,-168051.379280
631922.379272,1384210.547394,-74756.074341,-163212.744843
646699.936157,1344745.878647,-76516.719238,-158558.015701
659526.318909,1306794.811348,-78045.753662,-154081.315361
670617.616882,1270301.044754,-79368.802673,-149776.109459
680163.789978,1235205.277390,-80508.393250,-145635.489540
688332.020447,1201446.938545,-81484.354065,-141652.380478
695269.645142,1168965.443459,-82314.162537,-137819.692451
701106.704529,1137701.089729,-83013.244446,-134130.429153
705958.158569,1107595.683456,-83595.234375,-130577.763695
709925.795044,1078592.962791,-84072.210876,-127155.090424
713099.895508,1050638.869896,-84454.884216,-123856.057777
715560.669739,1023681.709404,-84752.772400,-120674.588718
717379.500244,997672.225842,-84974.344910,-117604.890137
718620.021118,972563.619270,-85127.152222,-114641.455696
719339.051636,948311.518497,-85217.938477,-111779.063076
719587.411804,924873.923542,-85252.733643,-109012.767563
719410.624817,902211.127121,-85236.941528,-106337.893337
718849.535278,880285.622917,-85175.410522,-103750.022804
717940.845764,859062.005478,-85072.497192,-101244.985008
716717.585327,838506.866024,-84932.121582,-98818.843609
715209.517029,818588.686581,-84757.819214,-96467.884468
713443.503296,799277.735561,-84552.778320,-94188.603638
711443.815002,780545.965126,-84319.881653,-91977.695004
709232.415466,762366.912079,-84061.737549,-89832.039131
706829.201599,744715.602856,-83780.708252,-87748.691765
704252.218750,727568.462589,-83478.938721,-85724.873386
701517.853760,710903.229374,-83158.375305,-83757.959064
698641.003296,694698.872631,-82820.787537,-81845.468803
695635.222595,678935.516655,-82467.787231,-79985.058647
692512.860962,663594.368515,-82100.840393,-78174.512295
689285.177124,648657.650631,-81721.286743,-76411.733040
685962.445435,634108.537407,-81330.347839,-74694.736233
682554.052979,619931.096027,-80929.138245,-73021.642563
679068.578064,606110.231213,-80518.679810,-71390.671326
675513.870422,592631.633530,-80099.905640,-69800.134583
671897.115540,579481.731186,-79673.672485,-68248.431187
668224.898621,566647.644962,-79240.761475,-66734.041645
664503.253113,554117.146179,-78801.892212,-65255.523209
660737.716248,541878.617649,-78357.722717,-63811.505177
656933.367188,529921.016914,-77908.858887,-62400.684681
653094.872314,518233.842274,-77455.856018,-61021.822556
649226.515808,506807.100868,-76999.224854,-59673.739674
645332.236084,495631.279037,-76539.435303,-58355.313381
641415.653137,484697.314514,-76076.918518,-57065.474167
637480.096313,473996.570400,-75612.072083,-55803.202835
633528.627930,463520.811047,-75145.260620,-54567.527435
629564.065002,453262.179386,-74676.820312,-53357.520638
625588.998352,443213.175716,-74207.061707,-52172.297306
621605.814941,433366.637913,-73736.267517,-51011.012115
617616.707397,423715.722961,-73264.701843,-49872.857372
613623.697571,414253.889416,-72792.604126,-48757.060898
609628.640442,404974.881248,-72320.198303,-47662.884228
605633.245361,395872.712418,-71847.689026,-46589.620827
601639.084778,386941.652924,-71375.263123,-45536.594242
597647.602478,378176.215096,-70903.095032,-44503.156609
593660.126892,369571.141045,-70431.342834,-43488.687237
589677.876282,361121.390869,-69960.153992,-42492.591095
585701.969788,352822.131561,-69489.661682,-41514.297531
581733.433838,344668.726456,-69019.989197,-40553.259132
577773.209351,336656.725475,-68551.249634,-39608.950481
573822.157043,328781.855858,-68083.546997,-38680.867065
569881.063416,321040.013439,-67616.976257,-37768.524250
565950.646973,313427.254467,-67151.624512,-36871.456326
562031.563904,305939.787844,-66687.569885,-35989.215611
558124.410217,298573.967777,-66224.885620,-35121.371553
554229.728943,291326.286926,-65763.636414,-34267.509987
550348.010925,284193.369999,-65303.882080,-33427.232239
546479.699585,277171.967510,-64845.676086,-32600.154531
542625.194702,270258.949997,-64389.068298,-31785.907238
538784.856140,263451.302530,-63934.101257,-30984.134266
534959.006348,256746.119583,-63480.815186,-30194.492397
531147.929993,250140.600090,-63029.244873,-29416.650766
527351.880981,243632.042801,-62579.421631,-28650.290260
523571.081909,237217.841835,-62131.372925,-27895.103064
519805.726685,230895.482672,-61685.123169,-27150.792091
516055.983643,224662.537981,-61240.693787,-26417.070591
512321.995239,218516.664080,-60798.101318,-25693.661627
508603.881531,212455.597221,-60357.362366,-24980.297779
504901.741455,206477.150314,-59918.488403,-24276.720604
501215.652283,200579.209684,-59481.492065,-23582.680330
497545.675598,194759.732119,-59046.378784,-22897.935514
493891.853760,189016.741774,-58613.155823,-22222.252682
490254.212280,183348.327637,-58181.827454,-21555.405966
486632.763367,177752.640821,-57752.394958,-20897.176895
483027.503296,172227.892063,-57324.860535,-20247.353943
479438.416626,166772.349318,-56899.222534,-19605.732405
475865.475830,161384.335621,-56475.477600,-18972.114080
472308.641235,156062.226908,-56053.621826,-18346.306976
468767.862488,150804.449837,-55633.651001,-17728.125097
465243.078735,145609.480032,-55215.559265,-17117.388262
461734.222168,140475.840064,-54799.338074,-16513.921768
458241.214355,135402.097776,-54384.980225,-15917.556305
454763.970337,130386.864533,-53972.475281,-15328.127687
451302.395325,125428.793617,-53561.813782,-14745.476672
447856.391541,120526.578704,-53152.982666,-14169.448782
444425.850525,115678.952374,-52745.972412,-13599.894135
441010.659912,110884.684670,-52340.769836,-13036.667283
437610.702759,106142.581815,-51937.360168,-12479.627015
434225.855408,101451.484852,-51535.730042,-11928.636279
430855.988464,96810.268474,-51135.867981,-11383.561934
427500.971375,92217.839789,-50737.754883,-10844.274740
424160.665771,87673.137257,-50341.377258,-10310.649088
420834.932068,83175.129528,-49946.719055,-9782.562963
417523.626160,78722.814449,-49553.762451,-9259.897800
414226.600464,74315.218095,-49162.492126,-8742.538363
410943.704041,69951.393771,-48772.891235,-8230.372628
407674.785156,65630.421125,-48384.940430,-7723.291687
404419.686768,61351.405272,-47998.622925,-7221.189631
401178.251465,57113.475958,-47613.920044,-6723.963456
397950.318542,52915.786758,-47230.813965,-6231.512974
394735.726868,48757.514278,-46849.285034,-5743.740721
391534.311035,44637.857454,-46469.316223,-5260.551868
388345.905090,40556.036812,-46090.886536,-4781.854124
385170.342957,36511.293794,-45713.977417,-4307.557678
382007.454773,32502.890104,-45338.569763,-3837.575109
378857.071289,28530.107073,-44964.643066,-3371.821311
375719.020630,24592.245058,-44592.178467,-2910.213424
372593.131226,20688.622852,-44221.155212,-2452.670767
369479.230103,16818.577133,-43851.552490,-1999.114768
366377.142639,12981.461915,-43483.352600,-1549.468900
363286.694153,9176.648037,-43116.534668,-1103.658626
360207.710388,5403.522666,-42751.077393,-661.611331
357140.014038,1661.488803,-42386.960876,-223.256278
354083.429749,-2050.035156,-42024.165222,211.475458
351037.780945,-5731.615894,-41662.668823,642.651041
348002.889648,-9383.805565,-41302.451416,1070.335927
344978.578308,-13007.142251,-40943.493286,1494.593899
341964.670105,-16602.150321,-40585.772827,1915.487125
338960.986511,-20169.340834,-40229.269958,2333.076210
335967.350220,-23709.211893,-39873.963806,2747.420220
332983.582642,-27222.249043,-39519.833984,3158.576711
330009.505432,-30708.925545,-39166.859436,3566.601847
327044.940796,-34169.702775,-38815.019592,3971.550359
324089.711853,-37605.030489,-38464.292480,4373.475603
321143.638611,-41015.347162,-38114.660217,4772.429626
318206.544067,-44401.080294,-37766.099670,5168.463133
315278.250366,-47762.646667,-37418.590271,5561.625604
312358.580200,-51100.452624,-37072.112610,5951.965297
309447.354919,-54414.894379,-36726.645752,6339.529233
306544.397461,-57706.358226,-36382.169250,6724.363292
303649.532349,-60975.220793,-36038.661865,7106.512188
300762.581055,-64221.849325,-35696.103455,7486.019564
297883.368652,-67446.601870,-35354.472412,7862.927944
295011.718323,-70649.827517,-35013.749329,8237.278801
292147.453308,-73831.866608,-34673.912842,8609.112587
289290.398254,-76993.050987,-34334.942749,8978.468750
286440.378174,-80133.704094,-33996.819031,9345.385778
283597.218201,-83254.141338,-33659.521179,9709.901125
280760.743103,-86354.670139,-33323.028381,10072.051374
277930.778381,-89435.590107,-32987.321045,10431.872169
275107.151184,-92497.193346,-32652.378296,10789.398266
272289.687012,-95539.764481,-32318.180176,11144.663546
269478.212402,-98563.580940,-31984.706299,11497.701027
266672.555725,-101568.913006,-31651.935425,11848.542894
263872.542969,-104556.024094,-31319.848755,12197.220484
261078.002441,-107525.170769,-30988.426392,12543.764395
258288.762085,-110476.602961,-30657.647217,12888.204426
255504.651062,-113410.564106,-30327.492676,13230.569567
252725.498169,-116327.291296,-29997.941650,13570.888073
249951.132080,-119227.015369,-29668.974609,13909.187498
247181.383301,-122109.961040,-29340.572205,14245.494638
244416.081787,-124976.347029,-29012.713623,14579.835588
241655.058899,-127826.386206,-28685.379700,14912.235739
238898.144287,-130660.285625,-28358.550354,15242.719856
236145.169861,-133478.246773,-28032.204956,15571.311966
233395.966187,-136280.465548,-27706.325500,15898.035492
230650.366699,-139067.132351,-27380.890686,16222.913246
227908.203369,-141838.432396,-27055.882141,16545.967285
225169.308228,-144594.545509,-26731.279907,16867.219193
222433.514954,-147335.646435,-26407.064575,17186.689865
219700.657959,-150061.904781,-26083.216064,17504.399601
216970.569580,-152773.485302,-25759.716492,17820.368137
214243.085022,-155470.547798,-25436.545166,18134.614655
211518.038391,-158153.247189,-25113.683167,18447.157726
208795.264160,-160821.733803,-24791.110718,18758.015396
206074.597717,-163476.153252,-24468.809814,19067.205090
203355.874878,-166116.646530,-24146.760071,19374.743786
200638.931641,-168743.350178,-23824.942078,19680.647896
197923.604309,-171356.396286,-23503.336853,19984.933308
195209.729614,-173955.912552,-23181.925537,20287.615395
192497.143555,-176542.022358,-22860.690247,20588.708992
189785.684143,-179114.844814,-22539.609924,20888.228516
187075.188599,-181674.494930,-22218.666077,21186.187759
184365.496216,-184221.083469,-21897.838989,21482.600140
181656.442932,-186754.717209,-21577.111450,21777.478630
178947.867859,-189275.498817,-21256.463562,22070.835609
176239.609619,-191783.527069,-20935.876831,22362.682976
173531.508057,-194278.896751,-20615.331909,22653.032341
170823.401489,-196761.698814,-20294.810242,22941.894688
168115.129272,-199232.020363,-19974.293091,23229.280567
165406.532104,-201689.944672,-19653.761780,23515.200218
162697.449585,-204135.551323,-19333.197327,23799.663246
159987.722595,-206568.916161,-19012.580566,24082.679047
157277.191345,-208990.111473,-18691.893555,24364.256351
154565.697510,-211399.205757,-18371.116943,24644.403652
151853.080933,-213796.264030,-18050.232971,24923.128876
149139.182678,-216181.347702,-17729.223206,25200.439602
146423.846008,-218554.514610,-17408.067322,25476.342987
143706.911865,-220915.819191,-17086.748291,25750.845814
140988.222717,-223265.312363,-16765.247070,26023.954384
138267.621277,-225603.041584,-16443.544861,26295.674637
135544.948792,-227929.051018,-16121.623718,26566.012077
132820.049072,-230243.381313,-15799.465576,26834.971851
130092.765869,-232546.069859,-15477.050659,27102.558727
127362.941162,-234837.150600,-15154.361572,27368.777050
124630.418396,-237116.654278,-14831.379700,27633.630707
121895.041748,-239384.608322,-14508.086487,27897.123379
119156.655151,-241641.036831,-14184.464478,28159.258167
116415.102722,-243885.960663,-13860.494324,28420.037952
113670.228333,-246119.397537,-13536.158142,28679.465038
110921.877136,-248341.361851,-13211.437195,28937.541573
108169.893555,-250551.864746,-12886.313293,29194.269241
105414.122192,-252750.914333,-12560.768005,29449.649277
102654.407776,-254938.515404,-12234.785034,29703.682625
99890.596558,-257114.669704,-11908.345093,29956.369831
97122.533752,-259279.375748,-11581.429626,30207.711098
94350.065125,-261432.628902,-11254.020508,30457.706203
91573.037048,-263574.421432,-10926.099976,30706.354576
88791.295227,-265704.742393,-10597.648682,30953.655388
86004.685303,-267823.577805,-10268.650513,31199.607346
83213.055176,-269930.910713,-9939.085632,31444.208572
80416.250610,-272026.720711,-9608.936768,31687.457146
77614.118408,-274110.984673,-9278.186401,31929.350784
74806.505920,-276183.675957,-8946.816040,32169.886765
71993.260803,-278244.765190,-8614.808105,32409.061821
69174.230774,-280294.219742,-8282.143433,32646.872551
66349.262939,-282332.003876,-7948.804932,32883.315155
63518.206604,-284358.078758,-7614.774536,33118.385300
60680.908875,-286372.402481,-7280.034241,33352.078529
57837.217834,-288374.930038,-6944.566711,33584.389824
54986.983765,-290365.613350,-6608.353027,33815.313972
52130.053528,-292344.401146,-6271.376709,34044.845322
49266.277588,-294311.239189,-5933.619385,34272.977806
46395.504639,-296266.069946,-5595.063721,34499.705109
43517.584534,-298208.832932,-5255.691406,34725.020370
40632.366882,-300139.464539,-4915.484802,34948.916451
37739.701965,-302057.897820,-4574.425964,35171.385887
34839.440552,-303964.062935,-4232.497253,35392.420868
31931.432373,-305857.886658,-3889.681885,35612.013222
29015.528503,-307739.292763,-3545.961609,35830.154282
26091.580933,-309608.201965,-3201.317871,36046.835037
23159.440491,-311464.531525,-2855.734863,36262.046196
20218.959106,-313308.195663,-2509.194092,36475.777863
17269.989014,-315139.105469,-2161.678772,36688.020164
14312.381836,-316957.168671,-1813.170715,36898.762527
11345.991089,-318762.289764,-1463.652832,37107.994141
8370.669739,-320554.370041,-1113.107300,37315.703827
5386.271423,-322333.307564,-761.517029,37521.879807
2392.649658,-324098.997200,-408.864563,37726.510231
-610.342346,-325851.330360,-55.133423,37929.582626
-3622.848389,-327590.195206,299.694092,38131.084229
-6645.013794,-329315.476593,655.635315,38331.001961
-9676.984375,-331027.055946,1012.707336,38529.322205
-12718.903748,-332724.811592,1370.927368,38726.030899
-15770.914917,-334408.618073,1730.312927,38921.113922
-18833.161865,-336078.346909,2090.880310,39114.556259
-21905.787476,-337733.865913,2452.646545,39306.342903
-24988.934143,-339375.039513,2815.627930,39496.458359
-28082.743042,-341001.728806,3179.841980,39684.886566
-31187.356140,-342613.791290,3545.305542,39871.611176
-34302.913879,-344211.080879,3912.036255,40056.615349
-37429.556763,-345793.448166,4280.049194,40239.882019
-40567.424927,-347360.739944,4649.361389,40421.393417
-43716.655457,-348912.799568,5019.989929,40601.131592
-46877.388550,-350449.466759,5391.950195,40779.077995
-50049.761108,-351970.577484,5765.260193,40955.213707
-53233.910095,-353475.964172,6139.934692,41129.519432
-56429.972107,-354965.455498,6515.990540,41301.975533
-59638.082214,-356438.876457,6893.444946,41472.561554
-62858.375549,-357896.048195,7272.312622,41641.257080
-66090.986328,-359336.788025,7652.609863,41808.041000
-69336.048218,-360760.909813,8034.352417,41972.891678
-72593.692871,-362168.223228,8417.556458,42135.787155
-75864.052368,-363558.534065,8802.238098,42296.705017
-79147.256897,-364931.644310,9188.412537,42455.622360
-82443.436890,-366287.352142,9576.094543,42612.515778
-85752.721069,-367625.451561,9965.300720,42767.361504
-89075.236328,-368945.732758,10356.045227,42920.135078
-92411.110596,-370247.981621,10748.343933,43070.811958
-95760.468323,-371531.980209,11142.212097,43219.366791
-99123.435242,-372797.506325,11537.664673,43365.773712
-102500.134094,-374044.333702,11934.716125,43510.006668
-105890.687317,-375272.231880,12333.381775,43652.038811
-109295.216980,-376480.966301,12733.675232,43791.842880
-112713.841675,-377670.297981,13135.612061,43929.391251
-116146.680969,-378839.983711,13539.204712,44064.655701
-119593.852173,-379989.775948,13944.469421,44197.607452
-123055.470032,-381119.422882,14351.419983,44328.217300
-126531.649780,-382228.668167,14760.068970,44456.455429
-130022.503845,-383317.251099,15170.430603,44582.291481
-133528.145508,-384384.906479,15582.517639,44705.694778
-137048.682251,-385431.364594,15996.344482,44826.633858
-140584.223450,-386456.351158,16411.923645,44945.076820
-144134.875854,-387459.587227,16829.267822,45060.991310
-147700.743225,-388440.789223,17248.390747,45174.344315
-151281.930115,-389399.668968,17669.304016,45285.102356
-154878.536316,-390335.933617,18092.020813,45393.231247
-158490.662659,-391249.285454,18516.553650,45498.696373
-162118.406555,-392139.422066,18942.912720,45601.462357
-165761.862976,-393006.035927,19371.110657,45701.493584
-169421.123962,-393848.814804,19801.159546,45798.753647
-173096.282471,-394667.441498,20233.069458,45893.205597
-176787.427063,-395461.593956,20666.852478,45984.811745
-180494.645630,-396230.944992,21102.518066,46073.534027
-184218.020752,-396975.162262,21540.077026,46159.333702
-187957.635071,-397693.908379,21979.539978,46242.171425
-191713.568787,-398386.840752,22420.915771,46322.007286
-195485.898193,-399053.611748,22864.215149,46398.800537
-199274.698059,-399693.868416,23309.446838,46472.510063
-203080.039673,-400307.252396,23756.620422,46543.094055
-206901.992432,-400893.400017,24205.744263,46610.510010
-210740.621948,-401451.942238,24656.826111,46674.714966
-214595.990967,-401982.504616,25109.874512,46735.665077
-218468.159973,-402484.707390,25564.896790,46793.315834
-222357.185669,-402958.164955,26021.900574,46847.622246
-226263.121948,-403402.486237,26480.893494,46898.538704
-230186.019287,-403817.274796,26941.881775,46946.018738
-234125.923767,-404202.128143,27404.870483,46990.015312
-238082.880432,-404556.638397,27869.866516,47030.480652
-242056.927490,-404880.391701,28336.874329,47067.366417
-246048.101746,-405172.968590,28805.899719,47100.623383
-250056.435974,-405433.943642,29276.946899,47130.201744
-254081.958496,-405662.885536,29750.019531,47156.051041
-258124.693481,-405859.356918,30225.122070,47178.120163
-262184.661438,-406022.914597,30702.256531,47196.357140
-266261.878357,-406153.109344,31181.426270,47210.709229
-270356.357056,-406249.485886,31662.633057,47221.123169
-274468.104187,-406311.582825,32145.878418,47227.544754
-278597.121765,-406338.932404,32631.164246,47229.919312
-282743.408264,-406331.060776,33118.490417,47228.191193
-286906.955872,-406287.487854,33607.857849,47222.304016
-291087.754822,-406207.727676,34099.264221,47212.200623
-295285.787048,-406091.286880,34592.709351,47197.823563
-299501.030090,-405937.666901,35088.191895,47179.113907
-303733.456665,-405746.362076,35585.708679,47156.012344
-307983.033630,-405516.860489,36085.257446,47128.458893
-312249.722290,-405248.643616,36586.833923,47096.392609
-316533.478638,-404941.186371,37090.433960,47059.751709
-320834.251770,-404593.957275,37596.052429,47018.473709
-325151.985168,-404206.418198,38103.683472,46972.495255
-329486.615173,-403778.024109,38613.320740,46921.752594
-333838.072144,-403308.223724,39124.957275,46866.180481
-338206.280823,-402796.458328,39638.584229,46805.713547
-342591.158691,-402242.163330,40154.193176,46740.285065
-346992.615051,-401644.766769,40671.775146,46669.827805
-351410.553589,-401003.689911,41191.319763,46594.273682
-355844.870117,-400318.347366,41712.815186,46513.553665
-360295.451843,-399588.146500,42236.249939,46427.598160
-364762.181030,-398812.488449,42761.609985,46336.336105
-369244.929871,-397990.766525,43288.883789,46239.696640
-373743.563599,-397122.367447,43818.053406,46137.607193
-378257.937317,-396206.671524,44349.104858,46029.994568
-382787.900269,-395243.051315,44882.020264,45916.784698
-387333.290222,-394230.872406,45416.782898,45797.903076
-391893.938782,-393169.493561,45953.373108,45673.273758
-396469.666870,-392058.266708,46491.771484,45542.820358
-401060.286438,-390896.536255,47031.956482,45406.465576
-405665.599304,-389683.639862,47573.906799,45264.130905
-410285.398315,-388418.907928,48117.598022,45115.737366
-414919.465576,-387101.663406,48663.007385,44961.205246
-419567.573486,-385731.222900,49210.108276,44800.453400
-424229.483765,-384306.895355,49758.873596,44633.400238
-428904.948914,-382827.982941,50309.275146,44459.963303
-433593.706665,-381293.780563,50861.283813,44280.058838
-438295.486267,-379703.576035,51414.869568,44093.602570
-443010.004211,-378056.649933,51970.000000,43900.509735
-447736.965881,-376352.275970,52526.641296,43700.694443
-452476.064148,-374589.720917,53084.758667,43494.069305
-457226.980896,-372768.244308,53644.315552,43280.546890
-461989.382263,-370887.098724,54205.274963,43060.038483
-466762.924500,-368945.529984,54767.597107,42832.454727
-471547.249023,-366942.776276,55331.240479,42597.705444
-476341.982483,-364878.069702,55896.164368,42355.699402
-481146.740601,-362750.635529,56462.323425,42106.344482
-485961.122528,-360559.691696,57029.671600,41849.548004
-490784.713776,-358304.449326,57598.162018,41585.216415
-495617.084686,-355984.113205,58167.745911,41313.255005
-500457.790131,-353597.881302,58738.371399,41033.568588
-505306.369995,-351144.945251,59309.986176,40746.061172
-510162.347870,-348624.489761,59882.535126,40450.635803
-515025.231110,-346035.693604,60455.962006,40147.194611
-519894.510254,-343377.728836,61030.207794,39835.639282
-524769.658783,-340649.761398,61605.212158,39515.870468
-529650.133179,-337850.951035,62180.912598,39187.788116
-534535.371552,-334980.451508,62757.244019,38851.291458
-539424.794525,-332037.410767,63334.139862,38506.278870
-544317.802612,-329020.970764,63911.531372,38152.648056
-549213.779388,-325930.267944,64489.346710,37790.295975
-554112.087189,-322764.433151,65067.512451,37419.119095
-559012.069153,-319522.591736,65645.952667,37039.012970
-563913.048920,-316203.863739,66224.589081,36649.872421
-568814.327942,-312807.364609,66803.340881,36251.591980
-573715.186890,-309332.204453,67382.125000,35844.065079
-578614.885529,-305777.488678,67960.855103,35427.184753
-583512.660522,-302142.318283,68539.443085,35000.843506
-588407.726593,-298425.789780,69117.797638,34564.933517
-593299.274872,-294626.995865,69695.825012,34119.345886
-598186.473297,-290745.025177,70273.428619,33663.971603
-603068.465363,-286778.962799,70850.508636,33198.700760
-607944.369385,-282727.890366,71426.963501,32723.423355
-612813.280731,-278590.886475,72002.686737,32238.029160
-617674.266876,-274367.026825,72577.570099,31742.406982
-622526.369263,-270055.384506,73151.502563,31236.445602
-627368.603729,-265655.030609,73724.369141,30720.033463
-632199.958618,-261165.033890,74296.051880,30193.058701
-637019.393280,-256584.462143,74866.430115,29655.408981
-641825.839417,-251912.381332,75435.378174,29106.972153
-646618.199707,-247147.857010,76002.768585,28547.635712
-651395.347229,-242289.954285,76568.470093,27977.286713
-656156.124451,-237337.738052,77132.347137,27395.812805
-660899.343262,-232290.273743,77694.261139,26803.101120
-665623.784363,-227146.627563,78254.068817,26199.038986
-670328.195618,-221905.867126,78811.624542,25583.513596
-675011.292999,-216567.061981,79366.777405,24956.412750
-679671.758179,-211129.283539,79919.373627,24317.624054
-684308.239990,-205591.606583,80469.254517,23667.035446
-688919.350769,-199953.109390,81016.257690,23004.535110
-693503.668793,-194212.873856,81560.217041,22330.012085
-698059.735901,-188369.987061,82100.960724,21643.355423
-702586.057434,-182423.540970,82638.313721,20944.454941
-707081.100922,-176372.633453,83172.096252,20233.201218
-711543.295563,-170216.369797,83702.123840,19509.484695
-715971.032318,-163953.861877,84228.207275,18773.197815
-720362.661499,-157584.230164,84750.153168,18024.233337
-724716.493835,-151106.604172,85267.762543,17262.485077
-729030.799316,-144520.123306,85780.832153,16487.847458
-733303.804993,-137823.937576,86289.153503,15700.216675
-737533.695831,-131017.208420,86792.512787,14899.490311
-741718.613770,-124099.109940,87290.691376,14085.566803
-745856.655945,-117068.830185,87783.464966,13258.346451
-749945.875031,-109925.571228,88270.604584,12417.731262
-753984.278809,-102668.551239,88751.874664,11563.624847
-757969.827637,-95297.005127,89227.034821,10695.932495
-761900.434906,-87810.185471,89695.839325,9814.562225
-765773.966339,-80207.364288,90158.036102,8919.423431
-769588.238525,-72487.834152,90613.367676,8010.428436
-773341.018829,-64650.909134,91061.570221,7087.491440
-777030.024963,-56695.926208,91502.373810,6150.530258
-780652.923279,-48622.247559,91935.502594,5199.464615
-784207.328003,-40429.260925,92360.674561,4234.217743
-787690.800903,-32116.381607,92777.601227,3254.715759
-791100.851105,-23683.054428,93185.988068,2260.888168
-794434.933014,-15128.754929,93585.534088,1252.668121
-797690.447266,-6452.991272,93975.931305,229.992889
-800864.738922,2344.694122,94356.864532,-807.196976
-803955.096344,11264.722351,94728.013428,-1858.956161
-806958.752228,20307.476639,95089.049072,-2925.334946
-809872.880798,29473.299698,95439.637238,-4006.379120
-812694.599976,38762.491776,95779.435181,-5102.129425
-815420.967316,48175.308746,96108.093994,-6212.621658
-818048.982208,57711.959839,96425.257477,-7337.885849
-820575.584930,67372.604919,96730.562286,-8477.946304
-822997.655121,77157.352539,97023.637451,-9632.821579
-825312.012299,87066.256821,97304.105682,-10802.523361
-827515.414612,97099.315460,97571.581299,-11987.057297
-829604.559418,107256.467072,97825.671021,-13186.421402
-831576.082458,117537.587509,98065.975159,-14400.607193
-833426.558014,127942.487869,98292.085266,-15629.597870
-835152.498016,138470.911377,98503.586151,-16873.368805
-836750.352966,149122.529572,98700.055634,-18131.887070
-838216.511261,159896.940048,98881.062927,-19405.110931
-839547.298981,170793.662567,99046.170258,-20692.989792
-840738.981171,181812.135895,99194.932220,-21995.462692
-841787.760925,192951.714188,99326.895935,-23312.459595
-842689.780823,204211.663254,99441.600861,-24643.899521
-843441.122711,215591.157333,99538.579803,-25989.690628
-844037.808472,227089.274353,99617.357208,-27349.729980
-844475.800385,238704.992950,99677.450470,-28723.902466
-844751.002289,250437.187836,99718.370850,-30112.081024
-844859.262329,262284.625381,99739.620758,-31514.125565
-844796.370270,274245.959763,99740.698212,-32929.882874
-844558.062256,286319.728943,99721.091644,-34359.185577
-844140.021393,298504.348953,99680.285309,-35801.852341
-843537.878387,310798.110489,99617.755890,-37257.686523
-842747.215485,323199.173477,99532.973938,-38726.476074
-841763.566437,335705.562546,99425.403839,-40207.992630
-840582.419983,348315.162155,99294.505463,-41701.991547
-839199.222931,361025.710968,99139.732239,-43208.210678
-837609.381958,373834.797684,98960.533264,-44726.369858
-835808.268036,386739.855255,98756.352844,-46256.170547
