earthx,earthy,probeX0,probeY0,probeX1,probeY1,probeX2,probeY2,probeX3,probeY3,probeX4,probeY4,probeX5,probeY5,probeX6,probeY6,probeX7,probeY7,probeX8,probeY8
2657581896.20973,28071321728.2298,534664352.138614,27969304180.2043,1080254746.63888,27884468192.9047,1664991893.77167,27827385172.317,631782888.899735,28450544868.5506,1184450424.20864,28352775131.8221,1809987716.26622,28249628500.0348,721155569.688397,28932260527.14,1265219637.25876,28822556951.3645,1844382001.46003,28679645351.2924
2665973537.70221,28115208263.5328,542815930.380402,28013855449.4642,1088553506.34109,27928895184.827,1673578728.31602,27871774201.5256,640090620.195945,28495037177.5024,1192926922.39314,28397101641.3889,1818892030.96813,28293758845.8852,729595295.443012,28976696074.2635,1273799451.17119,28866790011.232,1853222236.63914,28723559184.0712
2674378288.05911,28159092290.4733,550980468.815697,28058404329.675,1096865474.11234,27973319800.9018,1682179351.48218,27916160994.5054,648411314.059556,28539527007.5561,1201416662.10056,28441425617.1994,1827810474.83512,28337886463.9393,738047950.19294,29021129059.1515,1282392420.84204,28911020401.8795,1862076111.32346,28767469979.1525
2682796146.53079,28202973805.1362,559157966.65626,28102950816.9676,1105190649.22228,28017742037.1629,1690793763.17011,27960545547.1213,656744969.679211,28584014354.8605,1209919642.57416,28485747055.2985,1836743048.32886,28382011349.5807,746513533.113374,29065559477.9781,1290998545.47992,28955248119.4003,1870943625.13811,28811377732.1219
2691227112.36644,28246852803.6063,567348423.112584,28147494907.4734,1113529030.93932,28062161889.6442,1699421963.28,28004927855.2381,665091586.242313,28628499215.5646,1218435863.05602,28530065951.7314,1845689751.9139,28426133498.1907,754992043.378295,29109987326.9178,1299617824.29228,28999473159.8879,1879824777.70828,28855282438.5637
2699671184.81408,28290729281.9689,575551837.393896,28192036597.3238,1121880618.53063,28106579354.3797,1708063951.71231,28049307914.7204,673451162.935016,28672981585.8176,1226965322.78702,28574382302.5437,1854650586.05767,28470252905.1483,763483480.16047,29154412602.1456,1308250256.48544,29043695519.4361,1888719568.65916,28899184094.0609
2708128363.12057,28334603236.3093,583768208.708156,28236575882.6505,1130245411.26212,28150994427.4037,1716719728.36775,28093685721.4324,681823698.942232,28717461461.7692,1235508021.00688,28618696103.7809,1863625551.23053,28514369565.8303,771987842.631454,29198835299.8365,1316895841.26456,29087915194.1389,1897627997.61601,28943082694.1955
2716598646.53159,28378474662.7133,591997536.262057,28281112759.5857,1138623408.3985,28195407104.7506,1725389293.14727,28138061271.2378,690209193.447631,28761938839.5694,1244063956.95413,28663007351.489,1872614647.90575,28558483475.6113,780505129.961586,29243255416.166,1325554577.83369,29132132180.0907,1906550064.20415,28986978234.5483
2725082034.29165,28422343557.2667,600239819.261025,28325647224.2618,1147014609.2032,28239817382.4552,1734072645.95209,28182434560.0001,698607645.633636,28806413715.3683,1252633129.86612,28707316041.714,1881617876.55954,28602594629.8636,789035341.319996,29287672947.3101,1334226465.39571,29176346473.386,1915485768.04891,29030870710.6992
2733578525.64411,28466209916.0556,608495056.909218,28370179272.8112,1155419012.93844,28284225256.5522,1742769786.68372,28226805583.5828,707019054.681427,28850886085.3165,1261215538.97903,28751622170.5023,1890635237.67108,28646703023.9572,797578475.874597,29332087889.4447,1342911503.15239,29220558070.1198,1924435108.77572,29074760118.2264
2742088119.83114,28510073735.1663,616763248.40953,28414708901.367,1163836618.86518,28328630723.0767,1751480715.24389,28271174337.8485,715443419.770941,28895355945.5647,1269811183.52784,28795925733.9006,1899666731.72252,28690808653.2598,806134532.792094,29376500238.7464,1351609690.30434,29264766966.387,1933398086.01006,29118646452.7075
2750610816.09375,28553935010.6853,625044392.963588,28459236106.0623,1172267426.24316,28373033778.064,1760205431.53462,28315540818.6599,723880740.080873,28939823292.2643,1278420062.74637,28840226727.9555,1908712359.19901,28734911513.1368,814703511.237977,29420909991.3919,1360321026.05103,29308973158.2831,1942374699.37744,29162529709.7185
2759146613.67177,28597793738.6995,633338489.771751,28503760883.0306,1180711434.33086,28417434417.5495,1768943935.45823,28359905021.8792,732331014.788673,28984288121.5666,1287042175.86725,28884525148.7141,1917772120.58869,28779011598.9513,823285410.376523,29465317143.5583,1369045509.5908,29353176641.9038,1951364948.50347,29206409884.8344
2767695511.80389,28641649915.2958,641645538.033113,28548283228.4056,1189168642.38553,28461832637.5689,1777696226.91728,28404266943.3684,740794243.070549,29028750429.6233,1295677522.12194,28928820992.2237,1926846016.38273,28823108906.064,831880229.370799,29509721691.4232,1377783140.12086,29397377413.345,1960368833.01381,29250286973.6291
2776257509.72759,28685503536.5615,649965536.945504,28592803138.3213,1197639049.66317,28506228434.158,1786462305.81464,28448626578.989,749270424.101464,29073210212.5866,1304326100.7407,28973114254.5318,1935934047.07537,28867203429.8334,840487967.382659,29554123631.1641,1386533916.83725,29441575468.7028,1969386352.5342,29294160971.6751
2784832606.67923,28729354598.584,658298485.705486,28637320608.912,1206122655.41857,28550621803.3528,1795242172.05343,28492983924.6023,757759557.055141,29117667466.6087,1312987910.95264,29017404931.686,1945036213.16386,28911295165.6154,849108623.572746,29598522958.9592,1395297838.93489,29485770804.0737,1978417506.69044,29338031874.544
2793420801.89396,28773203097.451,666644383.508354,28681835636.3123,1214619458.90524,28595012741.1897,1804035825.5371,28537338976.0691,766261641.10406,29162122187.8424,1321662951.98566,29061693019.7344,1954152515.14857,28955384108.7638,857742197.100491,29642919670.987,1404074905.60758,29529963415.5544,1987462295.10844,29381899677.8059
2802022094.60578,28817049029.2504,675003229.548141,28726348216.657,1223129459.37548,28639401243.7051,1812843266.16936,28581691729.2502,774776675.419457,29206574372.4406,1330351223.0665,29105978514.725,1963282953.53294,28999470254.6297,866388687.124113,29687313763.426,1412865116.04794,29574153299.242,1996520717.41414,29425764377.0299
2810636484.04753,28860892390.0705,683375023.017612,28770858346.0813,1231652656.08034,28683787306.9357,1821664493.85425,28626042180.0057,783304659.171328,29251024016.5567,1339052723.42072,29150261412.7064,1972427528.82353,29043553598.5622,875048092.800621,29731705232.4554,1421668469.44748,29618340451.2337,2005592773.2336,29469625967.7838
2819263969.45086,28904733175.9994,691759763.108268,28815366020.7207,1240189048.26962,28728170926.9182,1830499508.49606,28670390324.1956,791845591.528425,29295471116.3442,1347767452.27269,29194541709.7271,1981586241.53001,29087634135.9077,883720413.285813,29776094074.2546,1430484964.99657,29662524867.627,2014678462.19296,29513484445.6342
2827904550.04627,28948571383.1259,700157449.010345,28859871236.7107,1248738635.1919,28772552099.6898,1839348309.99943,28714736157.6793,800399471.658261,29339915667.9571,1356495408.84561,29238819401.836,1990759092.16522,29131711862.0102,892405647.734275,29820480285.0032,1439314601.88443,29706706544.5198,2023777783.91845,29557339806.1466
2836558225.06308,28992407007.5387,708568079.912812,28904373990.1875,1257301416.0945,28816930821.2877,1848210898.26929,28759079676.3162,808966298.727103,29384357667.5496,1365236592.3615,29283094485.0822,1999946081.24514,29175786772.2114,901103795.299384,29864863860.8813,1448157379.29915,29750885478.0101,2032890738.03638,29601192044.885
2845224993.72946,29036240045.327,716991655.003375,28948874277.2873,1265877390.22352,28861307087.7495,1857087273.21087,28803420875.965,817546071.899982,29428797111.2761,1373991002.04119,29327366955.5151,2009147209.28894,29219858861.8503,909814855.133305,29909244798.0692,1457013296.42769,29795061664.1962,2042017324.17318,29645041157.4126
2853904855.27238,29080070492.5799,725428173.468475,28993372094.1465,1274466556.8238,28905680895.1127,1865977434.72972,28847759752.4844,826138790.340682,29473233995.2916,1382758637.10435,29371636809.1841,2018362476.819,29263928126.2638,918538826.386992,29953623092.7477,1465882352.45584,29839235099.1768,2051157541.95536,29688887139.2909
2862597808.91768,29123898345.3871,733877634.493288,29037867436.9022,1283068915.13896,28950052239.4152,1874881382.73173,28892096301.7325,834744453.211749,29517668315.7512,1391539496.76946,29415904042.1392,2027591884.36089,29307994560.786,927275708.210192,29997998741.0977,1474764546.56829,29883405779.0508,2060311391.00954,29732729986.0806
2871303853.89001,29167723599.8384,742340037.261725,29082360301.6913,1291684464.41137,28994421116.6952,1883799117.12308,28936430519.5671,843363059.674488,29562100068.8104,1400333580.25382,29460168650.4303,2036835432.44343,29352058160.7487,936025499.75144,30042371739.3006,1483659877.94857,29927573699.9173,2069478870.96244,29776569693.3407
2880022989.41285,29211546252.0235,750815380.956435,29126850684.6514,1300313203.88215,29038787522.9909,1892730637.81028,28980762401.8457,851994608.888963,29606529250.6249,1409140886.77356,29504430630.1078,2046093121.59869,29396118921.481,944788200.15806,30086742083.5381,1492568345.77907,29971738857.8757,2078659981.4409,29820406256.6295
2888755214.70852,29255366298.0329,759303664.758801,29171338581.9201,1308955132.79119,29083151454.3409,1901675944.70019,29025091944.4254,860639100.013997,29650955857.3508,1417961415.54361,29548689977.222,2055364952.36201,29440176838.3097,953563808.576169,30131109769.9921,1501489949.24107,30015901249.0258,2087854722.07188,29864239671.5036
2897500528.99818,29299183733.957,767804887.848941,29215823989.6354,1317610250.37715,29127512906.7837,1910635037.7,29069419143.1629,869296532.207171,29695379885.1445,1426795165.77775,29592946687.8238,2064650925.27201,29484231906.559,962352324.150672,30175474794.845,1510424687.51469,30060060869.4675,2097063092.48242,29908069933.5185
2906258931.50181,29342998555.8863,776319049.405711,29260306903.9355,1326278555.87743,29171871876.3584,1919607916.71721,29113743993.9147,877966904.624828,29739801330.1628,1435642136.68855,29637200757.964,2073951040.87063,29528284121.5504,971153746.025266,30219837154.2795,1519372559.7789,30104217715.3011,2106285092.29973,29951897038.2285
2915030421.43822,29386810759.9119,784846148.606703,29304787320.9591,1334960048.52821,29216228359.1041,1928594581.65968,29158066492.5368,886650216.422071,29784220188.5626,1444502327.48744,29681452183.694,2083265299.70312,29572333478.6031,979968073.342439,30264196844.4785,1528333565.21156,30148371782.6271,2115520721.1511,29995720981.1865
2923814998.02507,29430620342.1249,793386184.628244,29349265236.8449,1343654727.56441,29260582351.06,1937595032.43562,29202386634.8848,895346466.75276,29828636456.5014,1453375737.38464,29725700961.0651,2092593702.31809,29616379973.0335,988795305.243471,30308553861.6254,1537307702.98939,30192523067.5463,2124769978.66397,30039541757.9444
2932612660.47883,29474427298.6167,801939156.6454,29393740647.7322,1352362592.21973,29304933848.2656,1946609268.95358,29246704416.814,904055654.769519,29873050130.1367,1462262365.5892,29769947086.1289,2101936249.26749,29660423600.1556,997635440.868431,30352908201.9038,1546294972.28795,30236671566.1597,2134032864.4659,30083359364.0524
2941423408.01482,29518231625.4789,810505063.83197,29438213549.7602,1361083641.72662,29349282846.7608,1955637291.12246,29291019834.1794,912777779.623729,29917461205.6266,1471162211.309,29814190554.9375,2111292941.10667,29704464355.2805,1006488479.35618,30397259861.4977,1555295372.28168,30280817274.5688,2143309378.1846,30127173795.0598
2950247239.8472,29562033318.8033,819083905.360493,29482683939.0689,1369817875.31627,29393629342.5855,1964679098.85153,29335332882.8356,921512840.465535,29961869679.1293,1480075273.75073,29858431363.543,2120663778.39437,29748502233.7171,1015354419.84437,30441608836.5915,1564308902.1439,30324960188.8751,2152599519.44788,30170985046.5144
2959084155.18893,29605832374.682,827675680.402244,29527151811.7981,1378565292.21868,29437973331.7799,1973734692.05039,29379643558.6366,930260836.443838,30006275546.8034,1489001552.11991,29902669507.9977,2130048761.69275,29792537230.7713,1024233261.46945,30485955123.3697,1573335561.04675,30369100305.1805,2161903287.88373,30214793113.9629
2967934153.25184,29649628789.2074,836280388.127234,29571617164.0881,1387325891.66256,29482314810.3842,1982804070.62904,29423951857.4363,939021766.706305,30050678804.8079,1497941045.62088,29946904984.3543,2139447891.56742,29836569341.7465,1033125003.36665,30530298718.0174,1582375348.16128,30413237619.5872,2171220683.12027,30258597992.9504
2976797233.24657,29693422558.472,844898027.704214,29616079992.0796,1396099672.8754,29526653774.4391,1991887234.49782,29468257775.0882,947795630.399361,30095079449.302,1506893753.45681,29991137788.6655,2148861168.58743,29880598561.9435,1042029644.67001,30574639616.7199,1591428262.65737,30457372128.1976,2180551704.78575,30302399679.021
2985673394.3826,29737213678.5686,853528598.300668,29660540291.9134,1404886635.08346,29570990219.9854,2000984183.56746,29512561307.4452,956582426.668191,30139477476.4453,1515859674.82966,30035367916.9846,2158288593.32531,29924624886.6603,1050947184.51234,30618977815.6628,1600494303.70377,30501503827.1145,2189896352.50859,30346198167.7174
2994562635.86824,29781002145.5902,862172099.082822,29704998059.7307,1413686777.51175,29615324143.064,2010094917.74905,29556862450.3601,965382154.656745,30183872882.3975,1524838808.94026,30079595365.3647,2167730166.3571,29968648311.1922,1059877622.02525,30663313311.0321,1609573470.46812,30545632712.4408,2199254625.91736,30389993454.5809
3003464956.91064,29824787955.6301,870828529.215638,29749453291.6729,1422500099.38402,29659655539.7162,2019219436.95408,29601161199.6851,974194813.507733,30228265663.319,1533831154.98822,30123820129.8596,2177185888.26234,30012668830.8321,1068820956.33916,30707646099.0141,1618665762.11689,30589758780.2799,2208626524.64078,30433785535.1516
3012380356.71578,29868571104.7818,879497887.862813,29793905983.8818,1431326599.92283,29703984405.9834,2028357741.09439,29645457551.2721,983020402.362625,30272655815.3702,1542836712.172,30168042206.523,2186655759.62411,30056686440.8696,1077777186.58326,30751976175.7955,1627771177.81544,30633882026.7352,2218012048.30774,30477574404.9682
3021308834.48847,29912351589.1391,888180174.186787,29838356132.4995,1440166278.34944,29748310737.9072,2037509830.08225,29689751500.9726,991858920.361655,30317043334.7119,1551855479.68887,30212261591.4089,2196139781.02904,30100701136.5922,1086746311.88555,30796303537.5633,1636889716.72797,30678002447.9105,2227411196.54729,30521360059.568
